reference	length_class	chr	annotation	ref_len	below_1mb
Eulemur_rufifrons	1991700	autosomes	NA	1991700	FALSE
Eulemur_rufifrons	2009566	autosomes	NA	2009566	FALSE
Eulemur_rufifrons	2017102	autosomes	NA	2017102	FALSE
Eulemur_rufifrons	2155072	autosomes	NA	2155072	FALSE
Eulemur_rufifrons	2164975	autosomes	NA	2164975	FALSE
Eulemur_rufifrons	2249029	autosomes	NA	2249029	FALSE
Eulemur_rufifrons	2267293	autosomes	NA	2267293	FALSE
Eulemur_rufifrons	2349112	autosomes	NA	2349112	FALSE
Eulemur_rufifrons	2479000	autosomes	NA	2479000	FALSE
Eulemur_rufifrons	2781387	autosomes	NA	2781387	FALSE
Eulemur_rufifrons	3485603	autosomes	NA	3485603	FALSE
Eulemur_rufifrons	3600271	autosomes	NA	3600271	FALSE
Eulemur_rufifrons	3686537	autosomes	NA	3686537	FALSE
Eulemur_rufifrons	4543252	autosomes	NA	4543252	FALSE
Eulemur_rufifrons	5794560	autosomes	NA	5794560	FALSE
Eulemur_rufifrons	6062254	autosomes	NA	6062254	FALSE
Eulemur_rufifrons	8156273	autosomes	NA	8156273	FALSE
Eulemur_rufifrons	14591142	autosomes	NA	14591142	FALSE
Eulemur_rufifrons	15910417	autosomes	NA	15910417	FALSE
Eulemur_rufifrons	26465579	autosomes	NA	26465579	FALSE
Eulemur_rufifrons	27793780	autosomes	NA	27793780	FALSE
Eulemur_rufifrons	27839131	autosomes	NA	27839131	FALSE
Eulemur_rufifrons	32442724	autosomes	NA	32442724	FALSE
Eulemur_rufifrons	34944010	autosomes	NA	34944010	FALSE
Eulemur_rufifrons	37015691	autosomes	NA	37015691	FALSE
Eulemur_rufifrons	37391153	autosomes	NA	37391153	FALSE
Eulemur_rufifrons	39851747	autosomes	NA	39851747	FALSE
Eulemur_rufifrons	52742479	autosomes	NA	52742479	FALSE
Eulemur_rufifrons	57052301	autosomes	NA	57052301	FALSE
Eulemur_rufifrons	57928974	autosomes	NA	57928974	FALSE
Eulemur_rufifrons	71898211	autosomes	NA	71898211	FALSE
Eulemur_rufifrons	72971537	autosomes	NA	72971537	FALSE
Eulemur_rufifrons	84856838	autosomes	NA	84856838	FALSE
Eulemur_rufifrons	96725364	autosomes	NA	96725364	FALSE
Eulemur_rufifrons	97253264	autosomes	NA	97253264	FALSE
Eulemur_rufifrons	97879674	autosomes	NA	97879674	FALSE
Eulemur_rufifrons	100874195	autosomes	NA	100874195	FALSE
Eulemur_rufifrons	104926625	autosomes	NA	104926625	FALSE
Eulemur_rufifrons	105290226	autosomes	NA	105290226	FALSE
Eulemur_rufifrons	109556897	autosomes	NA	109556897	FALSE
Eulemur_rufifrons	115555682	autosomes	NA	115555682	FALSE
Eulemur_rufifrons	126195036	autosomes	NA	126195036	FALSE
Eulemur_rufifrons	128154471	autosomes	NA	128154471	FALSE
Eulemur_rufifrons	144850586	chrX	NA	144850586	FALSE
Eulemur_rufifrons	286977577	autosomes	NA	286977577	FALSE
Gorilla_gorilla	1e+06	autosomes	NA	16412	TRUE
Gorilla_gorilla	54769797	autosomes	NA	54769797	FALSE
Gorilla_gorilla	59507314	autosomes	NA	59507314	FALSE
Gorilla_gorilla	67405748	chrY	chrY	67405748	FALSE
Gorilla_gorilla	80312928	autosomes	NA	80312928	FALSE
Gorilla_gorilla	84443219	autosomes	NA	84443219	FALSE
Gorilla_gorilla	107915467	autosomes	NA	107915467	FALSE
Gorilla_gorilla	116054869	autosomes	NA	116054869	FALSE
Gorilla_gorilla	120452965	autosomes	NA	120452965	FALSE
Gorilla_gorilla	131347499	autosomes	NA	131347499	FALSE
Gorilla_gorilla	131692671	autosomes	NA	131692671	FALSE
Gorilla_gorilla	132018348	autosomes	NA	132018348	FALSE
Gorilla_gorilla	134695396	autosomes	NA	134695396	FALSE
Gorilla_gorilla	145906006	autosomes	NA	145906006	FALSE
Gorilla_gorilla	147876701	autosomes	NA	147876701	FALSE
Gorilla_gorilla	150248535	autosomes	NA	150248535	FALSE
Gorilla_gorilla	150804130	autosomes	NA	150804130	FALSE
Gorilla_gorilla	154228409	autosomes	NA	154228409	FALSE
Gorilla_gorilla	158533252	autosomes	NA	158533252	FALSE
Gorilla_gorilla	170803427	autosomes	NA	170803427	FALSE
Gorilla_gorilla	177558554	chrX	chrX	177558554	FALSE
Gorilla_gorilla	195332687	autosomes	NA	195332687	FALSE
Gorilla_gorilla	199452338	autosomes	NA	199452338	FALSE
Gorilla_gorilla	215253457	autosomes	NA	215253457	FALSE
Gorilla_gorilla	215373162	autosomes	NA	215373162	FALSE
Gorilla_gorilla	243847345	autosomes	NA	243847345	FALSE
Hoolock_leuconedys	84890012	autosomes	NA	84890012	FALSE
Hoolock_leuconedys	88733858	autosomes	NA	88733858	FALSE
Hoolock_leuconedys	101099151	autosomes	NA	101099151	FALSE
Hoolock_leuconedys	104997053	autosomes	NA	104997053	FALSE
Hoolock_leuconedys	106155897	autosomes	NA	106155897	FALSE
Hoolock_leuconedys	113351816	autosomes	NA	113351816	FALSE
Hoolock_leuconedys	115684913	autosomes	NA	115684913	FALSE
Hoolock_leuconedys	116101402	autosomes	NA	116101402	FALSE
Hoolock_leuconedys	122244056	autosomes	NA	122244056	FALSE
Hoolock_leuconedys	142999521	chrX	chrX	142999521	FALSE
Hoolock_leuconedys	158052080	autosomes	NA	158052080	FALSE
Hoolock_leuconedys	159996863	autosomes	NA	159996863	FALSE
Hoolock_leuconedys	168109244	autosomes	NA	168109244	FALSE
Hoolock_leuconedys	171102821	autosomes	NA	171102821	FALSE
Hoolock_leuconedys	183780091	autosomes	NA	183780091	FALSE
Hoolock_leuconedys	186387884	autosomes	NA	186387884	FALSE
Hoolock_leuconedys	205273716	autosomes	NA	205273716	FALSE
Hoolock_leuconedys	205431765	autosomes	NA	205431765	FALSE
Hoolock_leuconedys	226217378	autosomes	NA	226217378	FALSE
Hylobates_pileatus	1e+06	autosomes	NA	18752101	TRUE
Hylobates_pileatus	1100000	autosomes	NA	1100000	FALSE
Hylobates_pileatus	1488354	autosomes	NA	1488354	FALSE
Hylobates_pileatus	2120185	autosomes	NA	2120185	FALSE
Hylobates_pileatus	2432992	autosomes	NA	2432992	FALSE
Hylobates_pileatus	57515322	autosomes	NA	57515322	FALSE
Hylobates_pileatus	61316151	autosomes	NA	61316151	FALSE
Hylobates_pileatus	84332650	autosomes	NA	84332650	FALSE
Hylobates_pileatus	88884776	autosomes	NA	88884776	FALSE
Hylobates_pileatus	89905226	autosomes	NA	89905226	FALSE
Hylobates_pileatus	93105365	autosomes	NA	93105365	FALSE
Hylobates_pileatus	103830356	autosomes	NA	103830356	FALSE
Hylobates_pileatus	108794989	autosomes	NA	108794989	FALSE
Hylobates_pileatus	112894520	autosomes	NA	112894520	FALSE
Hylobates_pileatus	113526856	autosomes	NA	113526856	FALSE
Hylobates_pileatus	114287294	autosomes	NA	114287294	FALSE
Hylobates_pileatus	114497094	autosomes	NA	114497094	FALSE
Hylobates_pileatus	129138246	autosomes	NA	129138246	FALSE
Hylobates_pileatus	131825309	autosomes	NA	131825309	FALSE
Hylobates_pileatus	137651169	autosomes	NA	137651169	FALSE
Hylobates_pileatus	143399312	autosomes	NA	143399312	FALSE
Hylobates_pileatus	155938859	chrX	NA	155938859	FALSE
Hylobates_pileatus	165894608	autosomes	NA	165894608	FALSE
Hylobates_pileatus	181061439	autosomes	NA	181061439	FALSE
Hylobates_pileatus	189753342	autosomes	NA	189753342	FALSE
Hylobates_pileatus	191637585	autosomes	NA	191637585	FALSE
Hylobates_pileatus	256317233	autosomes	NA	256317233	FALSE
Lemur_catta	1e+06	autosomes	NA	24166584	TRUE
Lemur_catta	1003044	autosomes	NA	1003044	FALSE
Lemur_catta	1070991	autosomes	NA	1070991	FALSE
Lemur_catta	1116074	autosomes	NA	1116074	FALSE
Lemur_catta	1120364	autosomes	NA	1120364	FALSE
Lemur_catta	1129245	autosomes	NA	1129245	FALSE
Lemur_catta	1240353	autosomes	NA	1240353	FALSE
Lemur_catta	1277486	autosomes	NA	1277486	FALSE
Lemur_catta	1386239	autosomes	NA	1386239	FALSE
Lemur_catta	1411040	autosomes	NA	1411040	FALSE
Lemur_catta	1534778	autosomes	NA	1534778	FALSE
Lemur_catta	1574362	autosomes	NA	1574362	FALSE
Lemur_catta	1574568	autosomes	NA	1574568	FALSE
Lemur_catta	1621058	autosomes	NA	1621058	FALSE
Lemur_catta	1630978	autosomes	NA	1630978	FALSE
Lemur_catta	1640810	autosomes	NA	1640810	FALSE
Lemur_catta	1821073	autosomes	NA	1821073	FALSE
Lemur_catta	1917182	autosomes	NA	1917182	FALSE
Lemur_catta	1917249	autosomes	NA	1917249	FALSE
Lemur_catta	1968298	autosomes	NA	1968298	FALSE
Lemur_catta	2067697	autosomes	NA	2067697	FALSE
Lemur_catta	2131560	autosomes	NA	2131560	FALSE
Lemur_catta	2244165	autosomes	NA	2244165	FALSE
Lemur_catta	2256868	autosomes	NA	2256868	FALSE
Lemur_catta	2380403	autosomes	NA	2380403	FALSE
Lemur_catta	2605031	autosomes	NA	2605031	FALSE
Lemur_catta	2759590	autosomes	NA	2759590	FALSE
Lemur_catta	3105120	autosomes	NA	3105120	FALSE
Lemur_catta	3168015	autosomes	NA	3168015	FALSE
Lemur_catta	6804709	chrY	chrY	6804709	FALSE
Lemur_catta	9714578	autosomes	NA	9714578	FALSE
Lemur_catta	14521788	autosomes	NA	14521788	FALSE
Lemur_catta	16987551	autosomes	NA	16987551	FALSE
Lemur_catta	30841577	autosomes	NA	30841577	FALSE
Lemur_catta	31472186	autosomes	NA	31472186	FALSE
Lemur_catta	34588564	autosomes	NA	34588564	FALSE
Lemur_catta	34904378	autosomes	NA	34904378	FALSE
Lemur_catta	37494493	autosomes	NA	37494493	FALSE
Lemur_catta	49360328	autosomes	NA	49360328	FALSE
Lemur_catta	51633263	autosomes	NA	51633263	FALSE
Lemur_catta	56653852	autosomes	NA	56653852	FALSE
Lemur_catta	57765672	autosomes	NA	57765672	FALSE
Lemur_catta	70886106	autosomes	NA	70886106	FALSE
Lemur_catta	73531725	chrX	chrX	73531725	FALSE
Lemur_catta	84040924	autosomes	NA	84040924	FALSE
Lemur_catta	93510380	autosomes	NA	93510380	FALSE
Lemur_catta	99277061	autosomes	NA	99277061	FALSE
Lemur_catta	99922226	autosomes	NA	99922226	FALSE
Lemur_catta	102162704	autosomes	NA	102162704	FALSE
Lemur_catta	103682405	autosomes	NA	103682405	FALSE
Lemur_catta	108754000	autosomes	NA	108754000	FALSE
Lemur_catta	109667037	autosomes	NA	109667037	FALSE
Lemur_catta	114043961	autosomes	NA	114043961	FALSE
Lemur_catta	117448925	autosomes	NA	117448925	FALSE
Lemur_catta	126926352	autosomes	NA	126926352	FALSE
Lemur_catta	147489633	autosomes	NA	147489633	FALSE
Lemur_catta	286674946	autosomes	NA	286674946	FALSE
Leontopithecus_rosalia	1e+06	autosomes	NA	223213265	TRUE
Leontopithecus_rosalia	1136967	autosomes	NA	1136967	FALSE
Leontopithecus_rosalia	32419181	autosomes	NA	32419181	FALSE
Leontopithecus_rosalia	41577538	autosomes	NA	41577538	FALSE
Leontopithecus_rosalia	41614999	autosomes	NA	41614999	FALSE
Leontopithecus_rosalia	44662985	autosomes	NA	44662985	FALSE
Leontopithecus_rosalia	59012478	autosomes	NA	59012478	FALSE
Leontopithecus_rosalia	68251265	autosomes	NA	68251265	FALSE
Leontopithecus_rosalia	90060490	autosomes	NA	90060490	FALSE
Leontopithecus_rosalia	91849638	autosomes	NA	91849638	FALSE
Leontopithecus_rosalia	109004852	autosomes	NA	109004852	FALSE
Leontopithecus_rosalia	111197590	autosomes	NA	111197590	FALSE
Leontopithecus_rosalia	111200769	autosomes	NA	111200769	FALSE
Leontopithecus_rosalia	115913060	autosomes	NA	115913060	FALSE
Leontopithecus_rosalia	117038595	autosomes	NA	117038595	FALSE
Leontopithecus_rosalia	121128971	autosomes	NA	121128971	FALSE
Leontopithecus_rosalia	123992266	autosomes	NA	123992266	FALSE
Leontopithecus_rosalia	129031055	chrX	NA	129031055	FALSE
Leontopithecus_rosalia	141862267	autosomes	NA	141862267	FALSE
Leontopithecus_rosalia	146846242	autosomes	NA	146846242	FALSE
Leontopithecus_rosalia	150084174	autosomes	NA	150084174	FALSE
Leontopithecus_rosalia	155535446	autosomes	NA	155535446	FALSE
Leontopithecus_rosalia	174435890	autosomes	NA	174435890	FALSE
Leontopithecus_rosalia	186967050	autosomes	NA	186967050	FALSE
Leontopithecus_rosalia	194095082	autosomes	NA	194095082	FALSE
Macaca_fascicularis	1e+06	mtDNA	NA	16561	TRUE
Macaca_fascicularis	17124583	chrY	chrY	17124583	FALSE
Macaca_fascicularis	66382070	autosomes	NA	66382070	FALSE
Macaca_fascicularis	81929616	autosomes	NA	81929616	FALSE
Macaca_fascicularis	86056530	autosomes	NA	86056530	FALSE
Macaca_fascicularis	89758255	autosomes	NA	89758255	FALSE
Macaca_fascicularis	104623588	autosomes	NA	104623588	FALSE
Macaca_fascicularis	120451489	autosomes	NA	120451489	FALSE
Macaca_fascicularis	122129872	autosomes	NA	122129872	FALSE
Macaca_fascicularis	128608738	autosomes	NA	128608738	FALSE
Macaca_fascicularis	133402803	autosomes	NA	133402803	FALSE
Macaca_fascicularis	138599521	autosomes	NA	138599521	FALSE
Macaca_fascicularis	140374497	autosomes	NA	140374497	FALSE
Macaca_fascicularis	142802635	autosomes	NA	142802635	FALSE
Macaca_fascicularis	154933826	autosomes	NA	154933826	FALSE
Macaca_fascicularis	162126771	chrX	chrX	162126771	FALSE
Macaca_fascicularis	173030664	autosomes	NA	173030664	FALSE
Macaca_fascicularis	176059691	autosomes	NA	176059691	FALSE
Macaca_fascicularis	188935743	autosomes	NA	188935743	FALSE
Macaca_fascicularis	194799049	autosomes	NA	194799049	FALSE
Macaca_fascicularis	200656507	autosomes	NA	200656507	FALSE
Macaca_fascicularis	203129947	autosomes	NA	203129947	FALSE
Macaca_fascicularis	234122563	autosomes	NA	234122563	FALSE
Macaca_mulatta	1e+06	autosomes	NA	113744592	TRUE
Macaca_mulatta	1e+06	chrX	chrX	247831	TRUE
Macaca_mulatta	1005795	autosomes	NA	1005795	FALSE
Macaca_mulatta	1117261	autosomes	NA	1117261	FALSE
Macaca_mulatta	1229889	autosomes	NA	1229889	FALSE
Macaca_mulatta	11753682	chrY	chrY	11753682	FALSE
Macaca_mulatta	58315233	autosomes	NA	58315233	FALSE
Macaca_mulatta	74474043	autosomes	NA	74474043	FALSE
Macaca_mulatta	77137495	autosomes	NA	77137495	FALSE
Macaca_mulatta	79627064	autosomes	NA	79627064	FALSE
Macaca_mulatta	95433459	autosomes	NA	95433459	FALSE
Macaca_mulatta	99517758	autosomes	NA	99517758	FALSE
Macaca_mulatta	108737130	autosomes	NA	108737130	FALSE
Macaca_mulatta	113283604	autosomes	NA	113283604	FALSE
Macaca_mulatta	128056306	autosomes	NA	128056306	FALSE
Macaca_mulatta	130043856	autosomes	NA	130043856	FALSE
Macaca_mulatta	133066086	autosomes	NA	133066086	FALSE
Macaca_mulatta	134124166	autosomes	NA	134124166	FALSE
Macaca_mulatta	145679320	autosomes	NA	145679320	FALSE
Macaca_mulatta	153388924	chrX	chrX	153388924	FALSE
Macaca_mulatta	169868564	autosomes	NA	169868564	FALSE
Macaca_mulatta	169963040	autosomes	NA	169963040	FALSE
Macaca_mulatta	179085566	autosomes	NA	179085566	FALSE
Macaca_mulatta	185288947	autosomes	NA	185288947	FALSE
Macaca_mulatta	187317192	autosomes	NA	187317192	FALSE
Macaca_mulatta	196197964	autosomes	NA	196197964	FALSE
Macaca_mulatta	223616942	autosomes	NA	223616942	FALSE
Macaca_nemestrina	1e+06	autosomes	NA	50283601	TRUE
Macaca_nemestrina	1e+06	chrX	chrX	557167	TRUE
Macaca_nemestrina	1e+06	chrY	chrY	495723	TRUE
Macaca_nemestrina	1028371	autosomes	NA	1028371	FALSE
Macaca_nemestrina	1046652	autosomes	NA	1046652	FALSE
Macaca_nemestrina	1114335	autosomes	NA	1114335	FALSE
Macaca_nemestrina	1116256	autosomes	NA	1116256	FALSE
Macaca_nemestrina	18418642	chrY	chrY	18418642	FALSE
Macaca_nemestrina	68621529	autosomes	NA	68621529	FALSE
Macaca_nemestrina	84033291	autosomes	NA	84033291	FALSE
Macaca_nemestrina	88956647	autosomes	NA	88956647	FALSE
Macaca_nemestrina	92152283	autosomes	NA	92152283	FALSE
Macaca_nemestrina	105885118	autosomes	NA	105885118	FALSE
Macaca_nemestrina	118469430	autosomes	NA	118469430	FALSE
Macaca_nemestrina	119675470	autosomes	NA	119675470	FALSE
Macaca_nemestrina	122685455	autosomes	NA	122685455	FALSE
Macaca_nemestrina	134121798	autosomes	NA	134121798	FALSE
Macaca_nemestrina	140692836	autosomes	NA	140692836	FALSE
Macaca_nemestrina	143912906	autosomes	NA	143912906	FALSE
Macaca_nemestrina	144533704	autosomes	NA	144533704	FALSE
Macaca_nemestrina	154799650	autosomes	NA	154799650	FALSE
Macaca_nemestrina	159757195	chrX	chrX	159757195	FALSE
Macaca_nemestrina	179313751	autosomes	NA	179313751	FALSE
Macaca_nemestrina	181228022	autosomes	NA	181228022	FALSE
Macaca_nemestrina	184146409	autosomes	NA	184146409	FALSE
Macaca_nemestrina	189967907	autosomes	NA	189967907	FALSE
Macaca_nemestrina	192017243	autosomes	NA	192017243	FALSE
Macaca_nemestrina	203902748	autosomes	NA	203902748	FALSE
Macaca_nemestrina	233354531	autosomes	NA	233354531	FALSE
Macaca_thibetana	1e+06	autosomes	NA	11869839	TRUE
Macaca_thibetana	13980984	chrY	chrY	13980984	FALSE
Macaca_thibetana	56679013	autosomes	NA	56679013	FALSE
Macaca_thibetana	72771733	autosomes	NA	72771733	FALSE
Macaca_thibetana	75716955	autosomes	NA	75716955	FALSE
Macaca_thibetana	77953001	autosomes	NA	77953001	FALSE
Macaca_thibetana	93559444	autosomes	NA	93559444	FALSE
Macaca_thibetana	96753397	autosomes	NA	96753397	FALSE
Macaca_thibetana	107078569	autosomes	NA	107078569	FALSE
Macaca_thibetana	110318000	autosomes	NA	110318000	FALSE
Macaca_thibetana	126288235	autosomes	NA	126288235	FALSE
Macaca_thibetana	128411040	autosomes	NA	128411040	FALSE
Macaca_thibetana	129602141	autosomes	NA	129602141	FALSE
Macaca_thibetana	129816729	autosomes	NA	129816729	FALSE
Macaca_thibetana	142076180	autosomes	NA	142076180	FALSE
Macaca_thibetana	150623419	chrX	chrX	150623419	FALSE
Macaca_thibetana	167492677	autosomes	NA	167492677	FALSE
Macaca_thibetana	168803367	autosomes	NA	168803367	FALSE
Macaca_thibetana	176721289	autosomes	NA	176721289	FALSE
Macaca_thibetana	185122172	autosomes	NA	185122172	FALSE
Macaca_thibetana	185943000	autosomes	NA	185943000	FALSE
Macaca_thibetana	194429148	autosomes	NA	194429148	FALSE
Macaca_thibetana	220358725	autosomes	NA	220358725	FALSE
Mandrillus_sphinx	1e+06	autosomes	NA	36464580	TRUE
Mandrillus_sphinx	1262968	chrY	NA	1262968	FALSE
Mandrillus_sphinx	56142562	autosomes	NA	56142562	FALSE
Mandrillus_sphinx	73149519	autosomes	NA	73149519	FALSE
Mandrillus_sphinx	77025339	autosomes	NA	77025339	FALSE
Mandrillus_sphinx	77458706	autosomes	NA	77458706	FALSE
Mandrillus_sphinx	93123932	autosomes	NA	93123932	FALSE
Mandrillus_sphinx	95302870	autosomes	NA	95302870	FALSE
Mandrillus_sphinx	110284280	autosomes	NA	110284280	FALSE
Mandrillus_sphinx	111816695	autosomes	NA	111816695	FALSE
Mandrillus_sphinx	125457661	autosomes	NA	125457661	FALSE
Mandrillus_sphinx	128880176	autosomes	NA	128880176	FALSE
Mandrillus_sphinx	128905715	autosomes	NA	128905715	FALSE
Mandrillus_sphinx	130959088	autosomes	NA	130959088	FALSE
Mandrillus_sphinx	143010494	autosomes	NA	143010494	FALSE
Mandrillus_sphinx	149088477	chrX	NA	149088477	FALSE
Mandrillus_sphinx	167651181	autosomes	NA	167651181	FALSE
Mandrillus_sphinx	169382458	autosomes	NA	169382458	FALSE
Mandrillus_sphinx	176838327	autosomes	NA	176838327	FALSE
Mandrillus_sphinx	186190614	autosomes	NA	186190614	FALSE
Mandrillus_sphinx	186411743	autosomes	NA	186411743	FALSE
Mandrillus_sphinx	194742224	autosomes	NA	194742224	FALSE
Mandrillus_sphinx	224375189	autosomes	NA	224375189	FALSE
Microcebus_murinus	1e+06	autosomes	NA	33139305	TRUE
Microcebus_murinus	1e+06	chrX	chrX	815015	TRUE
Microcebus_murinus	1327788	autosomes	NA	1327788	FALSE
Microcebus_murinus	1445509	autosomes	NA	1445509	FALSE
Microcebus_murinus	1582115	autosomes	NA	1582115	FALSE
Microcebus_murinus	2681363	autosomes	NA	2681363	FALSE
Microcebus_murinus	3286835	autosomes	NA	3286835	FALSE
Microcebus_murinus	3402744	autosomes	NA	3402744	FALSE
Microcebus_murinus	9149476	autosomes	NA	9149476	FALSE
Microcebus_murinus	12211143	autosomes	NA	12211143	FALSE
Microcebus_murinus	12810044	autosomes	NA	12810044	FALSE
Microcebus_murinus	15088824	autosomes	NA	15088824	FALSE
Microcebus_murinus	23278169	autosomes	NA	23278169	FALSE
Microcebus_murinus	28148801	autosomes	NA	28148801	FALSE
Microcebus_murinus	29216678	autosomes	NA	29216678	FALSE
Microcebus_murinus	30143674	autosomes	NA	30143674	FALSE
Microcebus_murinus	31815103	autosomes	NA	31815103	FALSE
Microcebus_murinus	33087545	autosomes	NA	33087545	FALSE
Microcebus_murinus	36798880	autosomes	NA	36798880	FALSE
Microcebus_murinus	47401472	autosomes	NA	47401472	FALSE
Microcebus_murinus	57149010	autosomes	NA	57149010	FALSE
Microcebus_murinus	60697988	autosomes	NA	60697988	FALSE
Microcebus_murinus	65901067	autosomes	NA	65901067	FALSE
Microcebus_murinus	72247402	autosomes	NA	72247402	FALSE
Microcebus_murinus	73916538	autosomes	NA	73916538	FALSE
Microcebus_murinus	77693121	autosomes	NA	77693121	FALSE
Microcebus_murinus	83067054	autosomes	NA	83067054	FALSE
Microcebus_murinus	86920293	autosomes	NA	86920293	FALSE
Microcebus_murinus	93316391	autosomes	NA	93316391	FALSE
Microcebus_murinus	98468360	autosomes	NA	98468360	FALSE
Microcebus_murinus	108143057	autosomes	NA	108143057	FALSE
Microcebus_murinus	108171978	autosomes	NA	108171978	FALSE
Microcebus_murinus	108226025	autosomes	NA	108226025	FALSE
Microcebus_murinus	114275543	autosomes	NA	114275543	FALSE
Microcebus_murinus	116334831	autosomes	NA	116334831	FALSE
Microcebus_murinus	116768492	autosomes	NA	116768492	FALSE
Microcebus_murinus	119751181	autosomes	NA	119751181	FALSE
Microcebus_murinus	123392446	autosomes	NA	123392446	FALSE
Microcebus_murinus	141296404	autosomes	NA	141296404	FALSE
Microcebus_murinus	144923918	chrX	chrX	144923918	FALSE
Microcebus_murinus	159902609	autosomes	NA	159902609	FALSE
Miopithecus_talapoin	1e+06	autosomes	NA	171878523	TRUE
Miopithecus_talapoin	8666118	chrY	NA	8666118	FALSE
Miopithecus_talapoin	32000498	autosomes	NA	32000498	FALSE
Miopithecus_talapoin	46000520	autosomes	NA	46000520	FALSE
Miopithecus_talapoin	55025232	autosomes	NA	55025232	FALSE
Miopithecus_talapoin	60110779	autosomes	NA	60110779	FALSE
Miopithecus_talapoin	68172453	autosomes	NA	68172453	FALSE
Miopithecus_talapoin	69019202	autosomes	NA	69019202	FALSE
Miopithecus_talapoin	70362963	autosomes	NA	70362963	FALSE
Miopithecus_talapoin	71910203	autosomes	NA	71910203	FALSE
Miopithecus_talapoin	80382059	autosomes	NA	80382059	FALSE
Miopithecus_talapoin	80996312	autosomes	NA	80996312	FALSE
Miopithecus_talapoin	86645459	autosomes	NA	86645459	FALSE
Miopithecus_talapoin	86738935	autosomes	NA	86738935	FALSE
Miopithecus_talapoin	86776058	autosomes	NA	86776058	FALSE
Miopithecus_talapoin	89037973	autosomes	NA	89037973	FALSE
Miopithecus_talapoin	94678720	autosomes	NA	94678720	FALSE
Miopithecus_talapoin	99916881	autosomes	NA	99916881	FALSE
Miopithecus_talapoin	102184622	autosomes	NA	102184622	FALSE
Miopithecus_talapoin	102377195	autosomes	NA	102377195	FALSE
Miopithecus_talapoin	117700120	autosomes	NA	117700120	FALSE
Miopithecus_talapoin	121122219	autosomes	NA	121122219	FALSE
Miopithecus_talapoin	121620345	autosomes	NA	121620345	FALSE
Miopithecus_talapoin	121757690	autosomes	NA	121757690	FALSE
Miopithecus_talapoin	126157704	autosomes	NA	126157704	FALSE
Miopithecus_talapoin	132649807	autosomes	NA	132649807	FALSE
Miopithecus_talapoin	133836190	chrX	NA	133836190	FALSE
Miopithecus_talapoin	166458089	autosomes	NA	166458089	FALSE
Miopithecus_talapoin	173395024	autosomes	NA	173395024	FALSE
Nasalis_larvatus	1e+06	autosomes	NA	9748370	TRUE
Nasalis_larvatus	60761253	autosomes	NA	60761253	FALSE
Nasalis_larvatus	73632948	autosomes	NA	73632948	FALSE
Nasalis_larvatus	73962757	autosomes	NA	73962757	FALSE
Nasalis_larvatus	74392128	autosomes	NA	74392128	FALSE
Nasalis_larvatus	81098226	autosomes	NA	81098226	FALSE
Nasalis_larvatus	85778134	autosomes	NA	85778134	FALSE
Nasalis_larvatus	88397919	autosomes	NA	88397919	FALSE
Nasalis_larvatus	93284589	autosomes	NA	93284589	FALSE
Nasalis_larvatus	96477449	autosomes	NA	96477449	FALSE
Nasalis_larvatus	99841183	autosomes	NA	99841183	FALSE
Nasalis_larvatus	117142982	autosomes	NA	117142982	FALSE
Nasalis_larvatus	117179943	autosomes	NA	117179943	FALSE
Nasalis_larvatus	128176951	autosomes	NA	128176951	FALSE
Nasalis_larvatus	130494735	autosomes	NA	130494735	FALSE
Nasalis_larvatus	133489124	autosomes	NA	133489124	FALSE
Nasalis_larvatus	135457967	autosomes	NA	135457967	FALSE
Nasalis_larvatus	136494831	autosomes	NA	136494831	FALSE
Nasalis_larvatus	152358370	autosomes	NA	152358370	FALSE
Nasalis_larvatus	153510232	autosomes	NA	153510232	FALSE
Nasalis_larvatus	160731381	autosomes	NA	160731381	FALSE
Nasalis_larvatus	167563589	chrX	NA	167563589	FALSE
Nasalis_larvatus	188808048	autosomes	NA	188808048	FALSE
Nasalis_larvatus	192652064	autosomes	NA	192652064	FALSE
Nasalis_larvatus	198656150	autosomes	NA	198656150	FALSE
Nomascus_leucogenys	1e+06	autosomes	NA	100534466	TRUE
Nomascus_leucogenys	1011705	autosomes	NA	1011705	FALSE
Nomascus_leucogenys	1691275	autosomes	NA	1691275	FALSE
Nomascus_leucogenys	2217251	autosomes	NA	2217251	FALSE
Nomascus_leucogenys	3265213	autosomes	NA	3265213	FALSE
Nomascus_leucogenys	3854898	autosomes	NA	3854898	FALSE
Nomascus_leucogenys	4283975	autosomes	NA	4283975	FALSE
Nomascus_leucogenys	5731653	autosomes	NA	5731653	FALSE
Nomascus_leucogenys	29689981	autosomes	NA	29689981	FALSE
Nomascus_leucogenys	31549279	autosomes	NA	31549279	FALSE
Nomascus_leucogenys	34473784	autosomes	NA	34473784	FALSE
Nomascus_leucogenys	77458999	autosomes	NA	77458999	FALSE
Nomascus_leucogenys	82859782	autosomes	NA	82859782	FALSE
Nomascus_leucogenys	83606217	autosomes	NA	83606217	FALSE
Nomascus_leucogenys	93002606	autosomes	NA	93002606	FALSE
Nomascus_leucogenys	94852167	autosomes	NA	94852167	FALSE
Nomascus_leucogenys	95763020	autosomes	NA	95763020	FALSE
Nomascus_leucogenys	100286876	autosomes	NA	100286876	FALSE
Nomascus_leucogenys	103066776	autosomes	NA	103066776	FALSE
